Zip Code,Confirmed COVID-19 Cases,Confirmed COVID-19 Deaths,Date,Source URL
10001,285,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10002,774,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10003,367,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10004,25,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10005,47,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10006,15,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10007,46,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10009,553,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10010,215,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10011,422,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10012,130,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10013,193,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10014,244,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10016,539,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10017,118,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10018,176,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10019,468,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10021,458,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10022,268,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10023,461,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10024,515,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10025,956,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10026,466,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10027,714,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10028,391,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10029,1319,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10030,375,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10031,896,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10032,1051,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10033,916,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10034,506,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10035,697,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10036,328,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10037,312,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10038,179,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10039,373,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10040,700,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10044,140,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10065,264,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10069,46,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10075,324,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10128,525,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10280,35,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10282,59,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10301,914,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10302,494,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10303,681,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10304,1101,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10305,975,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10306,1196,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10307,331,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10308,551,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10309,738,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10310,575,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10312,1283,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10314,2169,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10451,1210,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10452,1647,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10453,1684,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10454,814,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
10455,890,N/A,2020-04-24,https://raw.githubusercontent.com/nychealth/coronavirus-data/master/tests-by-zcta.csv
